date,product,types,price,predicted_price,discount,festivals
2022-07-05,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-05,product4,sport,3321.27,3321.27,0.0,nan
2022-07-05,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-05,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-05,product6,toy,104.73,104.73,0.0,nan
2022-07-06,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-06,product4,sport,3321.27,3321.27,0.0,nan
2022-07-06,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-06,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-06,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-06,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-06,product6,toy,104.73,104.73,0.0,nan
2022-07-07,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-07,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-07,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-07,product4,sport,3321.27,3321.27,0.0,nan
2022-07-07,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-07,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-07,product6,toy,104.73,104.73,0.0,nan
2022-07-08,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-08,product6,toy,104.73,104.73,0.0,nan
2022-07-08,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-08,product4,sport,3321.27,3321.27,0.0,nan
2022-07-08,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-08,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-08,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-09,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-09,product6,toy,104.73,104.73,0.0,nan
2022-07-09,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-09,product4,sport,3321.27,3321.27,0.0,nan
2022-07-09,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-09,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-09,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-10,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-10,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-10,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-10,product4,sport,3321.27,3321.27,0.0,nan
2022-07-10,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-10,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-10,product6,toy,104.73,104.73,0.0,nan
2022-07-11,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-11,product4,sport,3321.27,3321.27,0.0,nan
2022-07-11,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-11,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-11,product6,toy,104.73,104.73,0.0,nan
2022-07-11,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-11,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-12,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-12,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-12,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-12,product4,sport,3321.27,3321.27,0.0,nan
2022-07-12,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-12,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-12,product6,toy,104.73,104.73,0.0,nan
2022-07-13,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-13,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-13,product6,toy,104.73,104.73,0.0,nan
2022-07-13,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-13,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-13,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-13,product4,sport,3321.27,3321.27,0.0,nan
2022-07-14,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-14,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-14,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-14,product4,sport,3321.27,3321.27,0.0,nan
2022-07-14,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-14,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-14,product6,toy,104.73,104.73,0.0,nan
2022-07-15,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-15,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-15,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-15,product4,sport,3321.27,3321.27,0.0,nan
2022-07-15,product6,toy,104.73,104.73,0.0,nan
2022-07-15,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-15,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-16,product6,toy,104.73,104.73,0.0,nan
2022-07-16,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-16,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-16,product4,sport,3321.27,3321.27,0.0,nan
2022-07-16,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-16,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-16,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-17,product6,toy,104.73,104.73,0.0,nan
2022-07-17,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-17,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-17,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-17,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-17,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-17,product4,sport,3321.27,3321.27,0.0,nan
2022-07-18,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-18,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-18,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-18,product6,toy,104.73,104.73,0.0,nan
2022-07-18,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-18,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-18,product4,sport,3321.27,3321.27,0.0,nan
2022-07-19,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-19,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-19,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-19,product4,sport,3321.27,3321.27,0.0,nan
2022-07-19,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-19,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-19,product6,toy,104.73,104.73,0.0,nan
2022-07-20,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-20,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-20,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-20,product4,sport,3321.27,3321.27,0.0,nan
2022-07-20,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-20,product6,toy,104.73,104.73,0.0,nan
2022-07-20,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-21,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-21,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-21,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-21,product4,sport,3321.27,3321.27,0.0,nan
2022-07-21,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-21,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-21,product6,toy,104.73,104.73,0.0,nan
2022-07-22,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-22,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-22,product6,toy,104.73,104.73,0.0,nan
2022-07-22,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-22,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-22,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-22,product4,sport,3321.27,3321.27,0.0,nan
2022-07-23,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-23,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-23,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-23,product4,sport,3321.27,3321.27,0.0,nan
2022-07-23,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-23,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-23,product6,toy,104.73,104.73,0.0,nan
2022-07-24,product6,toy,104.73,104.73,0.0,nan
2022-07-24,product4,sport,3321.27,3321.27,0.0,nan
2022-07-24,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-24,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-24,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-24,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-24,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-25,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-25,product6,toy,104.73,104.73,0.0,nan
2022-07-25,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-25,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-25,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-25,product4,sport,3321.27,3321.27,0.0,nan
2022-07-25,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-26,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-26,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-26,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-26,product4,sport,3321.27,3321.27,0.0,nan
2022-07-26,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-26,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-26,product6,toy,104.73,104.73,0.0,nan
2022-07-27,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-27,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-27,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-27,product4,sport,3321.27,3321.27,0.0,nan
2022-07-27,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-27,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-27,product6,toy,104.73,104.73,0.0,nan
2022-07-28,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-28,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-28,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-28,product4,sport,3321.27,3321.27,0.0,nan
2022-07-28,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-28,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-28,product6,toy,104.73,104.73,0.0,nan
2022-07-29,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-29,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-29,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-29,product4,sport,3321.27,3321.27,0.0,nan
2022-07-29,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-29,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-29,product6,toy,104.73,104.73,0.0,nan
2022-07-30,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-30,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-30,product6,toy,104.73,104.73,0.0,nan
2022-07-30,product4,sport,3321.27,3321.27,0.0,nan
2022-07-30,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-30,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-30,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-31,Durian Fruit,fruit,27.15,27.15,0.0,nan
2022-07-31,product2,"watch,sport",472.75,472.75,0.0,nan
2022-07-31,product3,"phone,sport",204.9,204.9,0.0,nan
2022-07-31,product4,sport,3321.27,3321.27,0.0,nan
2022-07-31,product5,"toy,watch",7.42,7.42,0.0,nan
2022-07-31,Mango Fruit,fruit,12.13,12.13,0.0,nan
2022-07-31,product6,toy,104.73,104.73,0.0,nan
2022-08-01,product4,sport,3958.67,3958.67,0.0,nan
2022-08-01,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-01,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-01,product6,toy,112.77,112.77,0.0,nan
2022-08-01,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-01,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-01,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-02,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-02,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-02,product6,toy,112.77,112.77,0.0,nan
2022-08-02,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-02,product4,sport,3958.67,3958.67,0.0,nan
2022-08-02,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-02,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-03,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-03,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-03,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-03,product4,sport,3958.67,3958.67,0.0,nan
2022-08-03,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-03,product6,toy,112.77,112.77,0.0,nan
2022-08-03,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-04,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-04,product4,sport,3958.67,3958.67,0.0,nan
2022-08-04,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-04,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-04,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-04,product6,toy,112.77,112.77,0.0,nan
2022-08-04,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-05,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-05,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-05,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-05,product4,sport,3958.67,3958.67,0.0,nan
2022-08-05,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-05,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-05,product6,toy,112.77,112.77,0.0,nan
2022-08-06,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-06,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-06,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-06,product4,sport,3958.67,3958.67,0.0,nan
2022-08-06,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-06,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-06,product6,toy,112.77,112.77,0.0,nan
2022-08-07,product4,sport,3958.67,3958.67,0.0,nan
2022-08-07,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-07,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-07,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-07,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-07,product6,toy,112.77,112.77,0.0,nan
2022-08-07,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-08,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-08,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-08,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-08,product4,sport,3958.67,3958.67,0.0,nan
2022-08-08,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-08,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-08,product6,toy,112.77,112.77,0.0,nan
2022-08-09,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-09,product4,sport,3958.67,3958.67,0.0,nan
2022-08-09,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-09,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-09,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-09,product6,toy,112.77,112.77,0.0,nan
2022-08-09,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-10,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-10,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-10,product4,sport,3958.67,3958.67,0.0,nan
2022-08-10,product6,toy,112.77,112.77,0.0,nan
2022-08-10,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-10,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-10,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-11,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-11,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-11,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-11,product4,sport,3958.67,3958.67,0.0,nan
2022-08-11,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-11,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-11,product6,toy,112.77,112.77,0.0,nan
2022-08-12,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-12,product6,toy,112.77,112.77,0.0,nan
2022-08-12,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-12,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-12,product4,sport,3958.67,3958.67,0.0,nan
2022-08-12,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-12,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-13,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-13,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-13,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-13,product4,sport,3958.67,3958.67,0.0,nan
2022-08-13,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-13,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-13,product6,toy,112.77,112.77,0.0,nan
2022-08-14,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-14,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-14,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-14,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-14,product4,sport,3958.67,3958.67,0.0,nan
2022-08-14,product6,toy,112.77,112.77,0.0,nan
2022-08-14,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-15,product6,toy,112.77,112.77,0.0,nan
2022-08-15,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-15,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-15,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-15,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-15,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-15,product4,sport,3958.67,3958.67,0.0,nan
2022-08-16,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-16,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-16,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-16,product4,sport,3958.67,3958.67,0.0,nan
2022-08-16,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-16,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-16,product6,toy,112.77,112.77,0.0,nan
2022-08-17,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-17,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-17,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-17,product4,sport,3958.67,3958.67,0.0,nan
2022-08-17,product6,toy,112.77,112.77,0.0,nan
2022-08-17,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-17,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-18,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-18,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-18,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-18,product4,sport,3958.67,3958.67,0.0,nan
2022-08-18,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-18,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-18,product6,toy,112.77,112.77,0.0,nan
2022-08-19,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-19,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-19,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-19,product6,toy,112.77,112.77,0.0,nan
2022-08-19,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-19,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-19,product4,sport,3958.67,3958.67,0.0,nan
2022-08-20,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-20,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-20,product4,sport,3958.67,3958.67,0.0,nan
2022-08-20,product6,toy,112.77,112.77,0.0,nan
2022-08-20,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-20,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-20,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-21,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-21,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-21,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-21,product4,sport,3958.67,3958.67,0.0,nan
2022-08-21,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-21,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-21,product6,toy,112.77,112.77,0.0,nan
2022-08-22,product4,sport,3958.67,3958.67,0.0,nan
2022-08-22,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-22,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-22,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-22,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-22,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-22,product6,toy,112.77,112.77,0.0,nan
2022-08-23,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-23,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-23,product4,sport,3958.67,3958.67,0.0,nan
2022-08-23,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-23,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-23,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-23,product6,toy,112.77,112.77,0.0,nan
2022-08-24,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-24,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-24,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-24,product4,sport,3958.67,3958.67,0.0,nan
2022-08-24,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-24,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-24,product6,toy,112.77,112.77,0.0,nan
2022-08-25,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-25,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-25,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-25,product4,sport,3958.67,3958.67,0.0,nan
2022-08-25,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-25,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-25,product6,toy,112.77,112.77,0.0,nan
2022-08-26,product6,toy,112.77,112.77,0.0,nan
2022-08-26,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-26,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-26,product4,sport,3958.67,3958.67,0.0,nan
2022-08-26,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-26,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-26,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-27,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-27,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-27,product4,sport,3958.67,3958.67,0.0,nan
2022-08-27,product6,toy,112.77,112.77,0.0,nan
2022-08-27,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-27,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-27,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-28,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-28,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-28,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-28,product4,sport,3958.67,3958.67,0.0,nan
2022-08-28,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-28,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-28,product6,toy,112.77,112.77,0.0,nan
2022-08-29,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-29,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-29,product4,sport,3958.67,3958.67,0.0,nan
2022-08-29,product6,toy,112.77,112.77,0.0,nan
2022-08-29,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-29,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-29,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-30,Mango Fruit,fruit,12.25,12.25,0.0,nan
2022-08-30,product5,"toy,watch",7.47,7.47,0.0,nan
2022-08-30,product4,sport,3958.67,3958.67,0.0,nan
2022-08-30,product6,toy,112.77,112.77,0.0,nan
2022-08-30,product2,"watch,sport",516.32,516.32,0.0,nan
2022-08-30,Durian Fruit,fruit,27.66,27.66,0.0,nan
2022-08-30,product3,"phone,sport",207.72,207.72,0.0,nan
2022-08-31,Mango Fruit,fruit,12.25,10.43,14.88,Merdeka Day
2022-08-31,product5,"toy,watch",7.47,6.59,11.74,Merdeka Day
2022-08-31,product3,"phone,sport",207.72,183.76,11.54,Merdeka Day
2022-08-31,product4,sport,3958.67,3682.7,6.97,Merdeka Day
2022-08-31,product2,"watch,sport",516.32,449.56,12.93,Merdeka Day
2022-08-31,Durian Fruit,fruit,27.66,25.17,8.99,Merdeka Day
2022-08-31,product6,toy,112.77,104.67,7.18,Merdeka Day
2022-09-01,Mango Fruit,fruit,11.68,10.06,13.84,Merdeka Day
2022-09-01,product4,sport,3951.91,3400.53,13.95,Merdeka Day
2022-09-01,Durian Fruit,fruit,21.77,19.47,10.55,Merdeka Day
2022-09-01,product5,"toy,watch",8.42,7.62,9.45,Merdeka Day
2022-09-01,product3,"phone,sport",227.75,193.86,14.88,Merdeka Day
2022-09-01,product6,toy,125.95,111.39,11.56,Merdeka Day
2022-09-01,product2,"watch,sport",427.5,377.69,11.65,Merdeka Day
2022-09-02,Mango Fruit,fruit,11.68,10.97,6.07,Merdeka Day
2022-09-02,product4,sport,3951.91,3487.39,11.75,Merdeka Day
2022-09-02,Durian Fruit,fruit,21.77,18.64,14.37,Merdeka Day
2022-09-02,product5,"toy,watch",8.42,7.59,9.8,Merdeka Day
2022-09-02,product3,"phone,sport",227.75,205.7,9.68,Merdeka Day
2022-09-02,product6,toy,125.95,114.79,8.86,Merdeka Day
2022-09-02,product2,"watch,sport",427.5,366.74,14.21,Merdeka Day
2022-09-03,product6,toy,125.95,113.55,9.85,Merdeka Day
2022-09-03,product2,"watch,sport",427.5,378.89,11.37,Merdeka Day
2022-09-03,product3,"phone,sport",227.75,199.6,12.36,Merdeka Day
2022-09-03,Durian Fruit,fruit,21.77,19.13,12.13,Merdeka Day
2022-09-03,product5,"toy,watch",8.42,7.21,14.41,Merdeka Day
2022-09-03,Mango Fruit,fruit,11.68,10.21,12.55,Merdeka Day
2022-09-03,product4,sport,3951.91,3447.9,12.75,Merdeka Day
2022-09-04,product6,toy,125.95,111.05,11.83,Merdeka Day
2022-09-04,Mango Fruit,fruit,11.68,10.05,13.95,Merdeka Day
2022-09-04,product5,"toy,watch",8.42,7.77,7.77,Merdeka Day
2022-09-04,Durian Fruit,fruit,21.77,20.23,7.05,Merdeka Day
2022-09-04,product3,"phone,sport",227.75,203.45,10.67,Merdeka Day
